listing_id,type_id,price,region,microdistrict,street,coordinates,images,description,phone_number,private_seller,call_forwarding,reserved,sold_or_rented,area,type,accommodates_no._of_cars,link,add_date,modified,valid_till,selected,views_total,views_today,number,unique_item_number,features
53947,13,44999,Vilnius,Šnipiškės,Daugėliškio g.,"54.70258,25.2815",https://aruodas-img.dgn.lt/object_61_109035319/vilnius-snipiskes-daugeliskio-g.jpg,"The last underground garage for sale under the residential building at Daugeliškio St. 11. Excellent location near the city center, with good access. The garage is dry at the entrance, making it convenient to load and unload bulky items. The garage area is 39 sq.m. Not suitable for cars due to the entrance width of 2.25m, most suitable for motorcycles or for storing items.

Ceiling height is approximately 2.5m, entrance height is 1.9m. Automatic gates for both the general entrance and the individual garage. Equipped with electricity and separate metering. Warm as it's located beneath a residential building. Accessible 24/7. Parking is monitored by cameras.
Price: 45,000 Eur.
https://www.sandeliukunuoma.lt/en/property/daugeliskio-st-11/ 

We can also offer storage units and garages in other areas of Vilnius: Naugarduko St. 41, Buvydiškių St. 36, Kareivių St. 19 (Žirmūnai), Smolensko St. 10 (Naujamiestis), Rygos St. 54 (Justiniškės), Eitminų St. 16 (Pašilaičiai), Perkūnkiemio St. 43 (Perkūnkiemis), Kareivių St. 2G (Žirmūnai).
www.sandeliukunuoma.lt 

Storage Unit Rental in Vilnius
Warehouse Rental in Vilnius
Storage Facilities in Vilnius
Storage Unit Rentals in Vilnius
Garage Rentals in Vilnius
Warehouse Space Rental in Vilnius
Storage Space Rental in Vilnius
Warehouse in Vilnius
Storage Unit in Vilnius
Garage in Vilnius",+37061644445,False,False,False,False,40.0,For sale,2,m.aruodas.lt/13-53947,2023-03-10,2024-01-04,2024-12-29,14,1962,21,11,,
61213,13,13000,Vilnius,Lakūnų g.,Lakūnų g.,"54.71469,25.3043","https://aruodas-img.dgn.lt/object_61_115143049/vilnius-lakunu-g.jpg,https://aruodas-img.dgn.lt/object_61_115142873/vilnius-lakunu-g.jpg,https://aruodas-img.dgn.lt/object_61_115143047/vilnius-lakunu-g.jpg","Parduodu garažą daugiaaukščiame garažų pastate, Lakūnų g. 47A, trečiame (3) aukšte.

Neseniai padažytas, sutvarkyta elektra. 

2-tame aukšte yra bendro naudojimo duobė.

Yra budėtojas, pakeliami vartai, 
bendras WC, vanduo, elektra. 
(Sąskaita už viską 120-130eur per metus)

Kaina derinama. 

Brokerių nereikia. 
Ačiū.",+37069125874,True,True,False,False,"15,5",For sale,1,m.aruodas.lt/13-61213,2024-01-22,2024-01-23,2025-01-16,11,584,36,47A,,"Security, water"
48544,13,10000,Vilnius,Naujamiestis,Gerosios Vilties g.,"54.6684,25.2488","https://aruodas-img.dgn.lt/object_61_104939566/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939394/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939548/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939416/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939542/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939422/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939592/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939432/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939456/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939604/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939468/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939612/vilnius-naujamiestis-gerosios-vilties-g.jpg","PARDUODAMOS PARKAVIMO VIETOS VILNIUJE, NAUJAMIESTYJE, GEROSIOS VILTIES G. 27 , POŽEMINĖJE AUTOMOBILIŲ STOVĖJIMO AIKŠTELĖJE.

Parduodamos parkavimo vietos požeminėje automobilių stovėjimo aikštelėje esančioje po gyvenamuoju namu.

Įvažiavimas į požeminę aikštelę turi automatinius vartus.

Yra galimybė įsigyti daugiau negu vieną vietą.

LUCKY HOMES - viskas, ko reikia laimingam gyvenimui!
www.luckyhomes.lt",+37069128958,True,True,False,False,13.0,For sale,1,m.aruodas.lt/13-48544,2024-01-26,2024-01-26,2025-01-20,18,1487,26,27,,"Automatic gates, lock, fenced, under the roof"
48544,13,10000,Vilnius,Naujamiestis,Gerosios Vilties g.,"54.6684,25.2488","https://aruodas-img.dgn.lt/object_61_104939566/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939394/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939548/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939416/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939542/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939422/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939592/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939432/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939456/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939604/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939468/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939612/vilnius-naujamiestis-gerosios-vilties-g.jpg","PARDUODAMOS PARKAVIMO VIETOS VILNIUJE, NAUJAMIESTYJE, GEROSIOS VILTIES G. 27 , POŽEMINĖJE AUTOMOBILIŲ STOVĖJIMO AIKŠTELĖJE.

Parduodamos parkavimo vietos požeminėje automobilių stovėjimo aikštelėje esančioje po gyvenamuoju namu.

Įvažiavimas į požeminę aikštelę turi automatinius vartus.

Yra galimybė įsigyti daugiau negu vieną vietą.

LUCKY HOMES - viskas, ko reikia laimingam gyvenimui!
www.luckyhomes.lt",+37069128958,True,True,False,False,13.0,For sale,1,m.aruodas.lt/13-48544,2024-01-26,2024-01-26,2025-01-20,18,1487,26,27,,"Automatic gates, lock, fenced, under the roof"
53947,13,44999,Vilnius,Šnipiškės,Daugėliškio g.,"54.70258,25.2815",https://aruodas-img.dgn.lt/object_61_109035319/vilnius-snipiskes-daugeliskio-g.jpg,"The last underground garage for sale under the residential building at Daugeliškio St. 11. Excellent location near the city center, with good access. The garage is dry at the entrance, making it convenient to load and unload bulky items. The garage area is 39 sq.m. Not suitable for cars due to the entrance width of 2.25m, most suitable for motorcycles or for storing items.

Ceiling height is approximately 2.5m, entrance height is 1.9m. Automatic gates for both the general entrance and the individual garage. Equipped with electricity and separate metering. Warm as it's located beneath a residential building. Accessible 24/7. Parking is monitored by cameras.
Price: 45,000 Eur.
https://www.sandeliukunuoma.lt/en/property/daugeliskio-st-11/ 

We can also offer storage units and garages in other areas of Vilnius: Naugarduko St. 41, Buvydiškių St. 36, Kareivių St. 19 (Žirmūnai), Smolensko St. 10 (Naujamiestis), Rygos St. 54 (Justiniškės), Eitminų St. 16 (Pašilaičiai), Perkūnkiemio St. 43 (Perkūnkiemis), Kareivių St. 2G (Žirmūnai).
www.sandeliukunuoma.lt 

Storage Unit Rental in Vilnius
Warehouse Rental in Vilnius
Storage Facilities in Vilnius
Storage Unit Rentals in Vilnius
Garage Rentals in Vilnius
Warehouse Space Rental in Vilnius
Storage Space Rental in Vilnius
Warehouse in Vilnius
Storage Unit in Vilnius
Garage in Vilnius",+37061644445,False,False,False,False,40.0,For sale,2,m.aruodas.lt/13-53947,2023-03-10,2024-01-04,2024-12-29,14,1962,21,11,,
56277,13,1400,Vilnius,,,"54.65415,25.30298","https://aruodas-img.dgn.lt/object_61_114608313/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608315/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608353/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608435/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608525/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608529/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608533/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608537/vilnius.jpg","www.piguskonteineris.lt

Parduodame ir nuomojame 6m ir 12m jūrinius konteinerius (yra ir naujų, ir naudotų).

Pasirinktą konteinerį pristatome visoje Lietuvoje už papildomą mokestį.

Konteineris gali būti naudojamas ne tik Transportavimui bet ir kaip Sandėlis, Parduotuvė, Kioskelis, Lauko Kavinė, Garažas, Vasarnamis, Baseinas.

Konteinerių kaina priklauso nuo stovio ir dydžio, todėl teiraukitės.
6m naudotų konteinerių kaina prasideda nuo 1400€ + PVM.

Sausio mėn. gausime 6m/20 pėdų RAL7035 (šviesiai pilkų) konteinerių papildymą – išankstiniams užsakymams taikome nuolaidas.

Esant poreikiui, konteineriai yra parduodami lizingu. Mūsų partneriai- „Inbank mokilizingas“, pasiūlys Jums finansavimo sprendimą per 24 val.!

Nuomos kainos:
- 6 metrų standartinis konteineris (20' DC / 20 pėdų)
iki 3 mėn. 75 Eur + PVM
3 - 6 mėn. 65 Eur + PVM
6 - 12 mėn. 50 Eur + PVM

- 12 metrų paaukštintas konteineris (40' HC / 40 pėdų)
iki 3 mėn. 130 Eur + PVM
3 - 6 mėn. 120 Eur + PVM
6 - 12 mėn. 110 Eur + PVM

*nuomojant ilgesniam laikotarpiui kaina taikoma pagal susitarimą.

Siųskite užklausas el. paštu, skambinkite arba rašykite SMS.
Email: Tel.: +370 (6) 22-11-123 (WhatsApp, Viber, Telegram)
Web: www.piguskonteineris.lt

jurinis konteineris, juriniai konteineriai, konteineriu pardavimas, konteineriu nuoma, sandeliu nuoma, sandeliavimas, sandeliukas, juriniai konteineriai parduodu, juriniu konteineriu pardavimas, juriniai konteineriai vilnius, jūrinis konteineris, juriniai konteineriai parduoda, jūrinai konteineriai, konteineris sandėliavimui, konteineris sandeliavimui, sandeliavimo konteineris, sandėliavimo konteineris",+37066397360,True,True,False,False,,For sale,1,m.aruodas.lt/13-56277,2023-06-15,2023-12-22,2024-12-12,24,1361,24,,,
54873,13,16000,Vilnius,Karoliniškės,Algimanto Petro Kavoliuko g.,"54.69761,25.21203","https://aruodas-img.dgn.lt/object_61_109781483/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781495/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781485/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781487/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781489/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781493/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781491/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781497/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781499/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781501/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781503/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781505/vilnius-karoliniskes-algimanto-petro.jpg","Parduodamas garažas Kavoliuko g. 8, Karoliniškėse, Vilniuje.
Garažo nr. 20

Geras variantas laikyti mašiną, nes garažas prie pat gyvenamųjų namų.
Galėsite įsirengti dirbtuvę ar mini autoservisą. Idealus variantas tiems, kas mėgsta krapštytis prie mašinų.
Garaže yra natūrali ventiliacija.
Įmontuotos lentynos. Garažas tinka reikalingiems/nereikalingiems daiktams sandėliuoti. Galėsite susidėti įvairius daiktus.
Geri vartai. Elektros instaliacija, yra rozetė, apšvietimas.
Geras privažiavimas.

Labai maži bendrijos mokesčiai - apie 50 eur į metus.

Garažo matmenys:
Plotas 17,59 kv.m.
Ilgis: 5.74 m.
Plotis: 2,86 m.
aukštis: 2,60 m.",+37061894346,True,True,False,False,17.0,For sale,1,m.aruodas.lt/13-54873,2024-01-28,2024-01-28,2025-01-22,28,1545,49,8,,
53957,13,48000,Klaipėda,Balandžių g.,Balandžių g.,"55.69038,21.14511","https://aruodas-img.dgn.lt/object_61_110271333/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_109041881/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090703/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090701/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090707/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090711/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090715/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090717/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090721/klaipeda-balandziu-g.jpg","Parduodami 3 sujungti garažai balandžių gatvėje, šalia daugiaaukščio ""Pilsoto"" ir naujosios perkelos. Yra 3 duobės, elektra, krosnis, tualetas, dušas. Įvažiavimas tiesiai nuo Agluonos g. Daugiau informacijos telefonu",+37066395392,True,True,False,False,"68,82",For sale,3,m.aruodas.lt/13-53957,2023-03-10,2024-01-08,2025-01-02,12,1954,28,2A,,Pit
61213,13,13000,Vilnius,Lakūnų g.,Lakūnų g.,"54.71469,25.3043","https://aruodas-img.dgn.lt/object_61_115143049/vilnius-lakunu-g.jpg,https://aruodas-img.dgn.lt/object_61_115142873/vilnius-lakunu-g.jpg,https://aruodas-img.dgn.lt/object_61_115143047/vilnius-lakunu-g.jpg","Parduodu garažą daugiaaukščiame garažų pastate, Lakūnų g. 47A, trečiame (3) aukšte.

Neseniai padažytas, sutvarkyta elektra. 

2-tame aukšte yra bendro naudojimo duobė.

Yra budėtojas, pakeliami vartai, 
bendras WC, vanduo, elektra. 
(Sąskaita už viską 120-130eur per metus)

Kaina derinama. 

Brokerių nereikia. 
Ačiū.",+37069125874,True,True,False,False,"15,5",For sale,1,m.aruodas.lt/13-61213,2024-01-22,2024-01-23,2025-01-16,11,584,36,47A,,"Security, water"
54359,13,23900,Vilnius,Naujamiestis,Mindaugo g.,"54.67182,25.27511","https://aruodas-img.dgn.lt/object_61_109365953/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365955/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365957/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365959/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365961/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365963/vilnius-naujamiestis-mindaugo-g.jpg","Vilnius, Naujamiestis, Mindaugo g., parking place in the underground parking lot
Parking space for sale in an underground car park (OSLO NAMAI, Mindaugo g. 27)

The parking lot is equipped with an automatic gate control system, CCTV cameras, autonomous and convenient access from Kauno Street and the inner street near the Comfort Hotel.",+37069124088,True,True,False,False,,For sale,1,m.aruodas.lt/13-54359,2023-08-29,2023-12-27,2024-12-21,6,640,20,,,"Security, automatic gates, under the roof"
51200,13,12000,Vilnius,Antakalnis,Vytauto Žalakevičiaus g.,"54.72623,25.32072","https://aruodas-img.dgn.lt/object_61_107036162/vilnius-antakalnis-vytauto-zalakeviciaus-g.jpg,https://aruodas-img.dgn.lt/object_61_107036186/vilnius-antakalnis-vytauto-zalakeviciaus-g.jpg",,+37069127190,True,True,False,False,,For sale,1,m.aruodas.lt/13-51200,2023-12-18,2023-12-18,2024-12-12,4,744,20,,,
51200,13,12000,Vilnius,Antakalnis,Vytauto Žalakevičiaus g.,"54.72623,25.32072","https://aruodas-img.dgn.lt/object_61_107036162/vilnius-antakalnis-vytauto-zalakeviciaus-g.jpg,https://aruodas-img.dgn.lt/object_61_107036186/vilnius-antakalnis-vytauto-zalakeviciaus-g.jpg",,+37069127190,True,True,False,False,,For sale,1,m.aruodas.lt/13-51200,2023-12-18,2023-12-18,2024-12-12,4,744,20,,,
59468,13,15000,Vilnius,Šnipiškės,Linkmenų g.,"54.70597,25.27149",,Linkmenu 19,+37066648276,True,True,False,False,,For sale,1,m.aruodas.lt/13-59468,2023-10-18,2024-01-13,2025-01-10,2,210,23,19,,Automatic gates
60959,13,17600,Kaunas,Biržiškų g.,Biržiškų g.,"54.89748,23.96635",,Parduodama požeminė parkavimo vieta po 1E namu.,+37066396270,True,True,False,False,,For sale,1,m.aruodas.lt/13-60959,2023-12-19,2023-12-19,2024-12-13,2,300,19,1E,,
61213,13,13000,Vilnius,Lakūnų g.,Lakūnų g.,"54.71469,25.3043","https://aruodas-img.dgn.lt/object_61_115143049/vilnius-lakunu-g.jpg,https://aruodas-img.dgn.lt/object_61_115142873/vilnius-lakunu-g.jpg,https://aruodas-img.dgn.lt/object_61_115143047/vilnius-lakunu-g.jpg","Parduodu garažą daugiaaukščiame garažų pastate, Lakūnų g. 47A, trečiame (3) aukšte.

Neseniai padažytas, sutvarkyta elektra. 

2-tame aukšte yra bendro naudojimo duobė.

Yra budėtojas, pakeliami vartai, 
bendras WC, vanduo, elektra. 
(Sąskaita už viską 120-130eur per metus)

Kaina derinama. 

Brokerių nereikia. 
Ačiū.",+37069125874,True,True,False,False,"15,5",For sale,1,m.aruodas.lt/13-61213,2024-01-22,2024-01-23,2025-01-16,11,584,36,47A,,"Security, water"
61347,13,18300,Vilnius,Žirmūnai,Minties g.,"54.70672,25.30151","https://aruodas-img.dgn.lt/object_61_114951865/vilnius-zirmunai-minties-g.jpg,https://aruodas-img.dgn.lt/object_61_114951867/vilnius-zirmunai-minties-g.jpg","Parduodamas sausas garažas šalia Šiaurės miestelio, Minties g.1a.",+37066648438,True,True,False,False,"17,25",For sale,1,m.aruodas.lt/13-61347,2024-01-11,2024-02-06,2025-01-05,15,781,36,,,
56974,13,8700,Kauno r. sav.,Užliedžių k.,Ledos g.,"54.96579,23.81328","https://aruodas-img.dgn.lt/object_61_111644852/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644854/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644856/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644862/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644864/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644866/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644868/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644922/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644870/kauno-r-sav-uzliedziu-k-ledos-g.jpg","Garažas 24.93 m2 
Info telefonu


Domina keitimas į sklypą (Domeikava, varluva, lapės, drąseikiai ir pan.)",+37066392870,True,True,False,False,"24,93",For sale,1,m.aruodas.lt/13-56974,2023-07-17,2024-01-29,2025-01-23,3,897,32,,4400-1962-7611:6972,"Automatic gates, basement"
53947,13,44999,Vilnius,Šnipiškės,Daugėliškio g.,"54.70258,25.2815",https://aruodas-img.dgn.lt/object_61_109035319/vilnius-snipiskes-daugeliskio-g.jpg,"The last underground garage for sale under the residential building at Daugeliškio St. 11. Excellent location near the city center, with good access. The garage is dry at the entrance, making it convenient to load and unload bulky items. The garage area is 39 sq.m. Not suitable for cars due to the entrance width of 2.25m, most suitable for motorcycles or for storing items.

Ceiling height is approximately 2.5m, entrance height is 1.9m. Automatic gates for both the general entrance and the individual garage. Equipped with electricity and separate metering. Warm as it's located beneath a residential building. Accessible 24/7. Parking is monitored by cameras.
Price: 45,000 Eur.
https://www.sandeliukunuoma.lt/en/property/daugeliskio-st-11/ 

We can also offer storage units and garages in other areas of Vilnius: Naugarduko St. 41, Buvydiškių St. 36, Kareivių St. 19 (Žirmūnai), Smolensko St. 10 (Naujamiestis), Rygos St. 54 (Justiniškės), Eitminų St. 16 (Pašilaičiai), Perkūnkiemio St. 43 (Perkūnkiemis), Kareivių St. 2G (Žirmūnai).
www.sandeliukunuoma.lt 

Storage Unit Rental in Vilnius
Warehouse Rental in Vilnius
Storage Facilities in Vilnius
Storage Unit Rentals in Vilnius
Garage Rentals in Vilnius
Warehouse Space Rental in Vilnius
Storage Space Rental in Vilnius
Warehouse in Vilnius
Storage Unit in Vilnius
Garage in Vilnius",+37061644445,False,False,False,False,40.0,For sale,2,m.aruodas.lt/13-53947,2023-03-10,2024-01-04,2024-12-29,14,1962,21,11,,
60959,13,17600,Kaunas,Biržiškų g.,Biržiškų g.,"54.89748,23.96635",,Parduodama požeminė parkavimo vieta po 1E namu.,+37066396270,True,True,False,False,,For sale,1,m.aruodas.lt/13-60959,2023-12-19,2023-12-19,2024-12-13,2,300,19,1E,,
